t,target_nn,target_mu,n_z_g,alpha_deg,elevator,throttle,aileron,rudder,q_rps,p_rps,roll_deg,pitch_deg,alt_m,airspeed_mps,thrust_lbs,mach
10.75,2.0,-30.0,-1.8230773215140985,7.136832944513187,-0.40049913201129816,0.8,1.0,-0.04389552176161262,0.07226127520440008,2.456071941501299,14.023827004629489,-81.10235573133939,1968.6099388945431,245.50819435705333,21328.344914503192,0.8010503701765723
10.833333333333334,2.0,-30.0,-2.063408243283234,7.085397477404852,0.1622945356740592,0.8,1.0,-0.026803198515000567,0.07146494830837741,2.514728058290005,17.53030442357691,-81.1184438420522,1946.3773656236888,247.13345878121973,21399.941603361287,0.8052620275907874
10.916666666666666,2.0,-30.0,-1.7184069848717582,6.973368249968697,0.18238520320151963,0.8,1.0,-0.021609819757228834,0.06298014169394485,2.570634407635798,19.973992940529712,-81.30838551789257,1924.026450640279,248.76297147747258,21471.806244159303,0.8094723115277136
11.0,2.0,-30.0,-1.3466459060035227,6.849806569418958,-0.4131508665639651,0.8,1.0,-0.028889267058762692,0.046498432323035,2.6184352149721737,21.137098549777452,-81.6549448791497,1901.5560661322952,250.39750332344406,21543.964041734467,0.813683598571302
11.083333333333334,2.0,-30.0,-1.5538141901998082,6.750203150745734,-0.4565818325706979,0.8,1.0,-0.04738048988149302,0.04167632047518622,2.6534810055281945,20.78984666842425,-82.11619106786794,1878.9648461629452,252.04533307118425,21616.639523851765,0.8179220167061455
11.166666666666666,2.0,-30.0,-1.8229066776301475,6.715513726293104,0.14665670707820916,0.8,1.0,-0.07408182095429441,0.04606457706144024,2.678060767411096,18.744018085163205,-82.6108642043996,1856.2510778780222,253.694078743318,21689.51017238683,0.8221482072438316
11.25,2.0,-30.0,-1.5792502089958895,6.759418136852089,0.2026219318577302,0.8,1.0,-0.10397284408063667,0.03500185499777071,2.694717507970763,15.177863191570522,-83.05341313124477,1833.4139264004798,255.33397771199904,21762.32189078998,0.8263313202763505
11.333333333333334,2.0,-30.0,-1.3357523784512286,6.83533785124463,-0.3715655695374435,0.8,1.0,-0.13160997303548894,0.004832117493971755,2.7049505416886688,10.705369414469002,-83.41162400651244,1810.4529336005778,256.9578659379115,21834.888947015552,0.8304488736138562
11.416666666666666,2.0,-30.0,-1.6444116025435156,6.867047959736368,-0.4199071468706,0.8,0.9105861037150293,-0.1528557151983776,-0.024634318459848176,2.710526889875179,6.069086147852612,-83.71215195271641,1787.3680904036523,258.57885584113046,21907.562309033405,0.8345424019580967
11.5,2.0,-30.0,-2.606788856826816,6.731140427359393,0.4051111134027279,0.8,0.8030810603459788,-0.16609516348822245,-0.055388533416486536,2.604713681071769,1.7079286111005267,-84.00960277005913,1764.1604058551252,260.1322388122463,21978.628875857812,0.8384083844175022
